,date,star_group,text,sentiment
836,2024-08-24,1,poor service quality made mcdelivery app harlow hastingwood branch waited hour receive cold burger looked kicked around kitchen canat delivery time maybe stop taking making situation worse canat deliver one want terrible service ended warm microwave stone cold yet charged aps privilege bet donat even acknowledge review either money grabbing dreadful customer service contacted via app stupid online assistant proceeded blame uber uber kicked burger round kitchen maybe take pride rather drop kicking burger box next time,Negative
837,2024-08-24,1,mc donald absolute joke mc donald absolute joke kirkley rise via uber eats half missing egg bacon cheese mc muffin came completely empty phoning morning get answer absolutely disgusted never mc donald waste money,Negative
838,2024-08-24,1,refused refund terrible breakfast via app walthamstow location experience complete disaster delivery arrived cold spilled coffee missing main meal ubereats handled delivery refused refund tried contact walthamstow store directly one answered phone despite multiple attempt experience left wife without pocket extremely frustrated need address serious issue immediately,Negative
839,2024-08-22,1,brioche bun go burgersa brioche bun go burger turn doughy taste bad least give customer choice go back original bun,Negative
840,2024-08-23,1,twice delivery froma twice delivery northbrook street newbury time item missing ordering find anywhere website leave review even though display review something hell managed leave nowhere leave one strange yep never thatas newbury one say iam annoyed understatement,Negative
841,2024-08-23,1,yet calcot readinga yet calcot reading sends uber one burger two fry two drink three time last ever time use,Negative
842,2024-08-22,1,leyland fault speak uber fault speak mcdonaldsoh fine guess accept charged twice single favourite receiving two sausage egg mcmuffins egg say egg wrapper come guy issue rocket appliance,Negative
843,2024-08-22,1,eastfield scarborougha eastfield scarborough absolutely rubbish cold burger cold chip given wrong drink always return bad management rude incompetent staff stood waiting whilst staff stand looking dazed wonat eating,Negative
844,2024-08-22,1,voucher misleading voucher misleading bought two poor quality meal swindon last week sent feedback form return got voucher big mac meal thought voucher value aps cashed today aps meal aps voucher include drink macdonalds idea customer satisfaction refund less aps true price real customer service satisfaction gone perception,Negative
845,2024-08-22,1,mcdelivery via uber eats hastingwood harlow mcdelivery waited hour cancelled uber obviously went without lost reward point uber credit back cost day pocket absolute shower sh,Negative
847,2024-08-17,1,borehamwood restaurant special offer need voucher visited borehamwood restaurant last saturday morning breakfast sausage egg muffin hot chocolate special offer aps till person said need voucher special offer hot chocolate either voucher yesterday st august sent email borehamwood restaurant voucher need aps offer visited potter bar restaurant yesterday offer without voucher also emailed customer service emailed back free medium meal qr code need answer free meal look like borehamwood restaurant special offer item dodgy franchisee lansia limited,Negative
848,2024-08-20,1,everytime everytime visit thornton cleveleys come away wishing bothered used drive get coffee simple experience per normal chance chose serving point greeted second point used twice tried met sterner response second car served point tried time annoyed response like said second reversed drive amazing wanted coffee would believe day know tried time back drive member staff came put traffic cone front car told drive closing asked told busy needed catch give place unprofessional,Negative
849,2024-08-22,1,bideford get simplea bideford get simple right get half hour break time drive back going back pure shamble,Negative
850,2024-08-15,1,item missing ordersa always item missing th august put request eat refund reason refused gave voucher want im fighting get refund back mistake really get act together shop,Negative
851,2024-08-22,1,delivery driver customer ia delivery driver customer trully disappointed disgusted almost mcd branch liverpool treat everyone q horrible way satisfaction focus communication nothing place must shut,Negative
852,2024-08-21,1,mcdelivery larchwood avenue mcdelivery larchwood avenue havant delivered two item missing called uber told liable refund due policy called told uber lying called uber told thing told use virtual assistant told help grandkids get pocket even gave extra tip line told happening lot lately good service know happening regularly,Negative
853,2024-08-17,1,recently went thea recently went customer really bad took age ready wait long time please get customer service better donat wonat back,Negative
854,2024-08-20,1,using ia using stand touch screen,Negative
855,2024-08-19,1,usually happy meal ina usually happy meal lincoln road peterborough yesterday treated son grandson aps worth meal cold soggy squashed enjoy shame usually spot got home son said never needed wash inside p admit put well especially go peterborough city centre burger cold soft soggy squashed well,Negative
856,2024-08-19,1,junction northern ireland well say overly surprised visit evening drive thru missing sauce incompetent rude staff manager much better dry need dressing top waiting time ridiculous avg min unfortunately last year visit similar except sat mc donalds j need buck train staff take accountability terrible excuse fast store,Negative
857,2024-08-19,1,useless rubbish useless freezing cold take offs add ons taken accountof every time delivery awful mcuseless,Negative
858,2024-08-19,1,awful vegetarian experience awfulvegetarian experience manager rude vegeterian mac veggie spicy wrap given chicken burger top cover big label sticked mc spicy veggie felt taste weird kept checking label confirm veggie one two bite wanted get confirmed walked counter counter lady gesture called manager manager rude find apologetic gesture nature speaking know mistake made could request look issue priority badservice badambiance badawfulthe review aboutsundial house kensington high st london w sg,Negative
859,2024-08-19,1,disgusting service disgusting service visited donington telford child meal asked onion sauce due son autistic received onion told girl moaned little onion opened rest double big mac chucked fallen item partner complained laughed manager came girl standing behind manager laughing upset partner laugh customer way replaced taken dip upset way treated son may allergic reaction onion ask paying get pay laugh customer unhappy due totally unacceptable returning donington telford staff need customer service training call customer lair laugh,Negative
860,2024-08-19,1,disgusted service youra blackwood cliff roadi disgusted service staff extremely rude purposely delaying bringing even waiting min click collect told u would ready time arrived got wrong forgot mccrispy advised incorrect took another min bring burger complained service asked name rudest employee asked advised make complaint refused give name advised u come didnat like absolutely disgusting unacceptable,Negative
861,2024-08-16,1,pull sock goodness sakewent drive ina went drive cross hand carmarthenshire friday th august already bypassed nearby service good reputation arrived understandably told still serving breakfast therefore giving head would requiring fish finger happy meal contradiction term informed would go around building come back meal asked go next window wait always bad move experience llanelli outlet yes forgotten complain problem meal geared child got patience understandably would appear easiest part menu prepare problematic meal get right sat three minute even though car receiving large bag behind member staff came window say could find fish finger find quite funny minute went shouted window remind still miraculously girl white blouse came half heartedly apologising emotion show eye one appreciate lip service said minute acceptable tried say something temperature fish responded fish finger hurry drove asked grandson pa chip part fish finger yes tepid obviously left side forgotten good experience responsible older lady running drive young kid obviously taught soft skill minimum amount training opinion,Negative
862,2024-08-18,1,rip big mac meal via app large fry half full coke flat,Negative
863,2024-08-18,1,worst experience ever worst experience ever cheeseburger w extra pickle get pickle thing thatas extra thatas forgot wrap ridiculous freezing refund,Negative
864,2024-08-18,1,interest getting whata interest getting pay take away get delivered give less pay every time occasion got wait week refunded,Negative
865,2024-08-18,1,wait minute wait minute worker messed gave wrong person take back manager stopped worker giving half eaten made new one good though,Negative
866,2024-08-18,1,missing item replacement refund placed breakfast via app delivered via uber eats discovered one item pancake sausage missing contacted customer service via link app assistant less helpful replacement item refund offered system doesnat allow paid one person itas bad happy awful way treat customer understand sending replacement item might inconvenient donat understand canat refund item didnat receive,Negative
867,2024-08-16,1,bicester delivery service bicester experience extremely disappointingaagain u uber eats delivery two item missing isnat first time happened itas becoming frustratingly regular occurrence contacted uber eats refused issue refund claiming canat anything delivered calling directly waste time never pick phone itas infuriating neither company willing take responsibility mistake poor service either way itas completely unacceptable canat fulfill correctly shouldnat offering delivery,Negative
868,2024-08-16,1,total scam big mac meal fry mc flurry given wrong pay meal given would like refund receive meal requested paid meal bought got different meal disappointed would like refund,Negative
869,2024-08-16,1,think witha think price charging quality worse portion size clearly gotten smaller yet doubled price like premium burger joint stopped going something cheap cheerful cost slightly go nice restaurant get much better quality portion size perhaps even cocktail around lunch time pop across street get decent less money,Negative
870,2024-07-18,1,norwich road norwich road thickthorn normal standard however husband enjoying worker short purple hair thick accent walked past u complaining another employee loudly know werenat one heard disappointed disgusted behaviour shown front area disappointed thickthorn please better unsure exact date,Negative
871,2024-08-16,1,delivery five lane enda delivery five lane end bradford dip go none delivered called store told would need come store collect absolute joke cold manager def need customer service training,Negative
872,2024-08-16,1,difficult fulfil offer service month husband like treat use app home delivery every single time either luke warm completely stone cold last two occasion content wrong individual item even whole meal missed ring store complain say via app app allow report problem complete utter waste time money reheat thrown away bother delivering correctly anyway understand get wrong read placed surely one checking sent way hard correctly offer service first place wonder worth much getting money nothing,Negative
873,2024-08-03,1,always wait age anda always wait age finally get time thing missing last visit coventry gallagher retail park staff actually accused lying item missing,Negative
874,2024-08-15,1,longer care customer longer care customer undercooked chip bad sent picture customer service interest used love anymore,Negative
875,2024-08-14,1,poor big mac year one last night disappointed much smaller meat poor yet lot expensive thatas done never get macas washington macas gallery one,Negative
876,2024-08-14,1,penzance mc donalds shower sha penzance mc donalds shower sh got home given half filled fry even cooked white place always awful always one give care customer amount time got wrong year never take anything back time got home want ten,Negative
878,2024-08-09,1,delivery ridiculous delivery ridiculous need asking delivery driver take photo delivery always arrives missing time,Negative
879,2024-08-13,1,canat app always busya canat app always busy go somewhere else,Negative
880,2024-08-13,1,delivered eat delivered went melton mowbray complain interested said get intouch eat impossible taken money couldnt care less expecting answer judging rubbish review,Negative
881,2024-08-13,1,last time visit got scammed st austell today paid double bigmac got home given standard one double bigmac box little chance actually complaining via customer service website crash probably amount traffic,Negative
882,2024-08-13,1,dont go much anymore ia dont go much anymore saw collectible meal get collectible glass walk local till minute getting served say know anything full lie mot want serve rubbish expensive,Negative
883,2024-08-11,1,probably worst place goa probably worst take iave first uber eats delivery driver never arrived took restaurant hour remake half missing decided go person reorder make sure got everything correctly informed one staff happened blamed driver switching bag bag perfectly sealed told longer served milkshake received one melted milkshake ten minute prior supposed vanilla tasted majorly like banana top three staff manager sat outside restaurant seemingly break huge traffic building drive iave never seen fast establishment let four employee break thereas rush horrible service unbelievably disappointing quite frankly ruined night id rate zero star could,Negative
884,2024-08-12,1,went town c c c c c york forum went town york month year sopose going meal boyfriend ended got triple meat burger got mcplant course one burger absolutely vile table clean went upstairs fly walking table c good experience,Negative
885,2024-08-13,1,really poor waiting time really poor waiting time slow staff,Negative
886,2024-08-12,1,never going r c absolutely disgusting toilet never cleaned urine bodily function toilet seat table floor also revolting used really good friend used go week refuse go ever meal today horrible friend got chip coke half empty got nugget chip drink sick later day friend told meal sore stomach refusing ever go absolutely minging,Negative
887,2024-08-12,1,cold cold fry hard quarter pounder missing give miss,Negative
888,2024-08-12,1,tried ring rock tried ring rock take responsibility blame uber deliver pack trying contact uber eats virtually impossible unable speak anyone leave complaint state respond eventually meanwhile starve pocket,Negative
889,2024-08-12,1,waiting long thea waiting long machine glitched,Negative
890,2024-08-12,1,eat killed ever since greed took eat service abysmal go drive longer fast,Negative
891,2024-08-11,1,shocking behaviour got rid soura shocking behaviour got rid sour cream chive dip hot chocolate milkshake machine broken daily,Negative
892,2024-08-10,1,happy service poor anda happy service poor good good,Negative
893,2024-08-11,1,trot wrong trot wrong first time meal chip delivered today large double big mac meal apple pie delivered double big mac fry apple pie x chicken nugget whitfield dover,Negative
894,2024-08-10,1,nicola tankersly nicola tankersly mcdonaldsa called mean word charged extra talk ask toilet also said would see big mac,Negative
895,2024-08-10,1,nicola tankeresly said shea nicola tankeresly said didnt support gay friend called harry wade said weird,Negative
896,2024-08-09,1,meal using app came aps requested meal handed app told would minute twenty five minute later messaged delivery left door nothing called restaurant told responsibility app aps service surely crime never using,Negative
897,2024-08-10,1,drive morecambe aa drive morecambe joke breakfast person took fairly quick pulled next window instructed must waited good min someone attend got served approach next window wait another life time presented breakfast wrap closed window also toffee latte get car knock window grab someone attention get drink mumbled something think apology sort drive work wrap cold toffee latte toffee latte actually know oil grease floating top discusting drink cold recommended breakfast,Negative
898,2024-08-09,1,disgusted disgusted placed line missing portion fry ketchup nugget straw milkshake phoned told get touch uber eat refund online waste time never bother going,Negative
899,2024-08-08,1,fed gettinga fed getting stolen delivery driver making delivery delivered nothing come kid need feeding dietetics needed eat waited hour told delivered nothing could need change able chase thing instead saying nothing ok take hard earned money wait day refund fckn sick sort,Negative
900,2024-08-08,1,check email receipt app confirmation address app meal u got instant confirmation saying processed local didnat arrive minute correct collect bay checked email receipt showed different mile away thankfully local sorted random email correct app confirmation,Negative
901,2024-08-07,1,macdonalds care theira macdonalds care customer come delivery state received wrong dropped cold drink leaked inedible macdonalds refused replacement refund multiple billion pound industry dont care,Negative
902,2024-08-08,1,would give minus score could would give minus score could placed app called helpline app saying looking driver told give min way willing cancel however would refund rang back min deliver driver still told cancel refund spoke ivie spoke supervisor said acceptable u wait delivered asked complaint raised told policy supervisor manager could help asked complaint raised refused customer service uber eats non existent apparently waiting hour delivered refusing refund policy document agreement refusing open complaint phone minute polite told could raise complaint speak manager hung would expect hang rude wanted money back never use uber,Negative
903,2024-08-07,1,non meat eater treated fairly fillet fish terrible value aps small bap tiny piece sort fish breadcrumb cheese dipper new terrible value tiny stick dip also soft chewy coldall non meat item poor value compared meat item menu,Negative
904,2024-08-07,1,donat like u support isreal anda donat like u support isreal mc flurry said ice cream working like always typical mc donaldas mold looked rotten forgot big mac kid happy meal,Negative
905,2024-08-06,1,avoid gone delivery app get home delivery staff restaurant check pack right always missing item happend past talking silly thing like dip napkin talking large item like burger nugget contact store complain get phone diverted answering machine time try contact uber company app assigns deliver way speaking someone get cut phone delivered want know either avoiding really poor customer service sale support sick losing hard earned money place getting nothing return,Negative
906,2024-08-06,1,cold everytime cold everytime hard serve hot sort,Negative
907,2024-08-05,1,ridiculous waiting time ridiculous waiting time bag wet whole minute hankridge william porter bad service,Negative
908,2024-08-05,1,never eating something asa never eating something disgusting r r r c r r r r,Negative
909,2024-08-05,1,always cold wrong deliverya always cold wrong delivery app always,Negative
911,2024-08-04,1,missing item missing item first time happened raising issue previously getting real response leaving bad review app mcdelivery service arrived missing item drove store manager shift galleria store hatfield said fault needed contact uber sure uber prepair bag questioned said buy another meal pocket giving away free uber customer service wasnt much better stuck meal aps refund cant even buy breakfast item wanted awful service passing buck,Negative
912,2024-07-06,1,mcdelivery uber clearly scam wrong mcdelivery uber clearly worked mcdelivery app uber delivered wrong contacted uber contact said refund day day later still nothing contacted uber say email find email address contact uber could supply one find customer service number monday friday also choose certain option say contact uber delivery company uber next,Negative
913,2024-08-04,1,debacle tonbridge kent rude staff drive yet told go wait car park minute later got tiny breakfast cold,Negative
914,2024-07-28,1,got home egg sausage egg got home egg favourite sausage egg phone calcot reading branch spoke manager apologised issah said problem next time replace went lady manager name went drive first lady said come desk please sorry opinion trouble thats impression got true nd manager even look eye huffed puffed left replacement fault messing manager favourite since used every weekend shame service aps,Negative
915,2024-08-03,1,appalling appalling paid aps via deliveroo freezing cold squad deal meal never staying burger king shrewsbury,Negative
916,2024-08-03,1,horrible horrible liar,Negative
917,2024-08-02,1,visit store fenton visit store fenton place two meal drink fry coming arrived fry cold chicken bit warm mean hot drink warm called hoste front end anything bar cheerful think lost manner tongue table something rather say looked like whilst ordering lady came toilet complained lady toilet paper everywhere thing front house called host bit bothered even reply thought disgusting ignorant think membership staff want anything disappointed waste bother,Negative
918,2024-08-03,1,travelling requested hota travelling requested hot fresh chip receive hot chip big mac foulcold sloppy service called store rude manager phone helpful first time put phone teeside,Negative
919,2024-08-02,1,ba da ba ba ba missing missing item last time gave wrong,Negative
920,2024-08-02,1,fifer went dalton park murton elderly husband best health tea apple pie brought supplied uht milk tea suffer dry mouth know tea make mouth worse asked could give small amoun fresh milk denied said would purchase small bottle cost aps,Negative
921,2024-08-02,1,every time go price gone every time go price gone going call hot chocolate day way first job aps aps month way inflation drove away,Negative
922,2024-08-01,1,delivery missing waltham abbey missing three timesthe delivery arrived one hour partner drove ask made u waste time never,Negative
923,2024-08-01,1,opened happy meal selecteda opened happy meal selected toy got given metal box pleased,Negative
924,2024-08-01,1,waited min harpurheya waited min harpurhey manager amy apologised complained saying really busy poor service,Negative
925,2024-08-01,1,completely gone hilla completely gone hill soggy undercooked fry badly put together burger cold lukewarm much prefer take away unlikely continue getting regular,Negative
926,2024-08-01,1,wait long wait long used fast restaurant kid come happy meal time get nothing happy,Negative
927,2024-07-30,1,aps came cold aps came cold put refund able contact facility discus chilli dip missing also straw missing drink delivered open put refund request via eat extremely disappointed receive aps back audacity charge aps service charge service provide explained via justeat chat portal cold policy state partially refund customer received stone cold accept especially totally inedible safe eat actually done stolen money make sure every social medium platform customer aware scamming way obviously protection customer certainly easy way communicate know completely wrong look account see pay lot money via justeat working day reply offering resolution expectation met taking trading standard reporting happy take money happy deal complaint,Negative
928,2024-07-31,1,nasty nasty overoriced five guy better,Negative
929,2024-07-31,1,yet missing burger ona yet missing burger delivery admiral retail park eastbourne disgrace worst use judgement,Negative
930,2024-07-31,1,hereford drive thru isa hereford drive thru terrible sat min moved car length much fast,Negative
931,2024-07-31,1,missing okay forgot one item time first time fry second time double sausage egg mcmuffin gave normal sausage egg mcmuffin chicken nugget forgot put honestly staff useless wasting money getting ordering please make sure ur staff actually smart enough job right next time,Negative
932,2024-07-28,1,use bathroom thea use bathroom leicester state sickening stall vandalised graffiti wall rude stuff phone number asking bum absolutely appalling,Negative
933,2024-07-29,1,happened saw advert double big mac go staple memory decent burger convinced moist highly stacked burger ad ignoring better judgement pandered hunger bought one insipid burger truly awful flat patty minute lettuce soggy bun kind alien bread worst really dry struggled consume amounted painful bite staff looked like want either look like working team showed time took meal arrive informed may taken longer cook case best deeper trouble first thought happened childhood fuzzy memory ever good cheap either going enter price range excellent burger offer elsewhere need step start scratch regret influenced advert drummed child good place eat decided well truly done place,Negative
934,2024-07-30,1,bike robbed bike robbed guy riding away security guard sat eating ice cream like fatty need fired,Negative
935,2024-07-30,1,bad service happy missing item app turned missing double big mac bacon contacted uber eats deliver refund aps missing item cost meal aps charged aps large chip large chocolate milkshake forth time happened using,Negative
936,2024-07-30,1,employee starting u whilea employee starting u eating uncomfortable,Negative
937,2024-07-27,1,scammed app uber eats scammed app uber eats missing refund deleting apps rubbish service,Negative
938,2024-07-28,1,got banned coz gave wrong entered shop plain hamburger tomato ketchup unsalted fry bad teeth salt affect vanilla milkshake received fillet fishmore salt fry ocean milkshake even milkshake complained said must someone else argued sait demanded see manager person told manager checked said please leave argued thinking would give right next thing police escorting site banned particular restaurant got wrong,Negative
939,2024-07-30,1,pay app pay app money went bank got window told payment due showed money come account excuse itas summer holiday kid school busy still need pay come back payment doesnat come back account complete joker complete scam,Negative
940,2024-07-29,1,utter garbage utter garbage updated driver time cancelled hour day refund scam use,Negative
941,2024-07-29,1,bad review asking park car stall,Negative
942,2024-07-29,1,orderd mc crispy thena orderd mc crispy gave u thing instead mc crispy gave u big mac,Negative
943,2024-07-29,1,visited whitletts ayra visited whitletts ayr today thought would try fillet fish first time wish photographed small square fish cold half slice cheese lettuce roll big enough year old justify aps,Negative
944,2024-07-29,1,marsh road luton visit marsh road restaurant virtually everyday donat see itas ok delivery driver rider park bay designated disabled use itas disgraceful,Negative
945,2024-07-28,1,broken kiosk still took point buta broken kiosk still took point pay go another,Negative
946,2024-07-28,1,chicken chicken mayo bacon lettuce burger decided want lettuce healthy king swapped extra mayo arrived house open chicken burger notice oddly thin skinny legende chicken burger period take bite tastebud get mayo bacon chicken chicken burger maccies sort personally rob everyone chicken burger meal everyone get sad regret felt marathon dog walk felt like deserved eat hyped exited gon na chapped roan burger maccies sort disgrace,Negative
947,2024-07-28,1,possible seriously hard place delivery westhorne avenue london someone read place bag correctly main part meal aps missing wonder iq test employing people,Negative
948,2024-07-27,1,tritton road lincoln dog poo absolute dog sat min waiting plain burger meal cooked received somebody elseas sent back eventually got bag half missing go back complain time got home cold gave dog never,Negative
949,2024-07-27,1,meal meal via uber eats meal delivered damaged bag cola leaked gave back courier said would arrange another hr hr replacement drink finished meal without drink paid find without spent last minute trying unsuccessfully contact complain unreachable never,Negative
950,2024-07-27,1,mcdelivery policy literally fraud mcdelivery receive one burger called quoted support line told refund aps burger cost aps anything even get replacement burger refund delivery fee get actual burger paid spend minimum aps without tipping driver escalation point complaint line speak apparently policy hope better experience next time literally pocketed money claimed nothing minimum sound like fraud zero reason change behaviour literally profiting time customer get would,Negative
951,2024-07-27,1,sent aps online onlya sent aps online got drink fry called customer service emma took call refused send missing item refund missing item asked go manager hang call called get name said hung,Negative
952,2024-07-26,1,prescot branch rude staff prescot merseyside visited embarrassing experience friend served counter waited next line realised ignored asked member staff could served served someone else behind raising complaint complained dealing queue jumper wanted burger told use terminal instead protested already waited almost minute shrugged ended walking never seen terrible service branch,Negative
953,2024-07-27,1,macdonalds ubera macdonalds uber longbridge arrived complete resident maggot phoned mc donald straight away denied come video evidence told mean anything,Negative
954,2024-07-27,1,glamorgan vale retail park useless always something missing wrong time till app let recent price hike itas overpriced get,Negative
955,2024-07-26,1,continues miss thing likea continues miss thing like sauce extra cheese etc,Negative
956,2024-07-26,1,rubbish customer service disgusting never anyhithing upset sun rubbish placed hall hour could deliver telling cancelled refund next day wrong mc donald way ipswich suffolk renelagh street ipswich,Negative
957,2024-07-25,1,cold wrong poor service cold poor service nearly every time local pontypool branch,Negative
958,2024-07-24,1,dundee disgrace totally drowned burger tomatoe sauce disgusting avoid give give,Negative
959,2024-07-25,1,friend wanted two plain hamburgera friend wanted two plain hamburger one hamburger looked like plain tried scrape topping dill pickle slice liscard,Negative
960,2024-07-24,1,patronising manager local branch constant issue often wrong item item missing milkshake ice cream machine always today visit exception wrong put refunded refunded refused put back card insisted cash refund went speak manager stand offish approachable gave another aps short changed rude demina never met uncompromising manager defensive lose temper proud pushed button suggesting mistake fault checking screen saying clearly read wrong amount even though price screen correct attitude quite patronising even suggested lying getting reciept lad didnat provide one iave never response branch even though mess lot always really accommodating apologetic ask return cold full refund refused told leave worked similar role past never refused anyone refund happy apologised losing temper ashamed lost shame didnat apologise patronising,Negative
961,2024-07-24,1,visited new store skegnessa visited new store skegness retail park kid sit waiting take away prepared listening watching male staff member dancing swearing takeaway bought tray manhandled bag leaving alot content fry tray return,Negative
962,2024-07-24,1,hardly breakfast item available went westfield stratford literally half breakfast item unavailable left without ordering total waste time,Negative
963,2024-07-23,1,yuck watford sad say hot chocolate bought watery similar vending machine poor show health safety concern seven bike along group seven lad parked bike shop floor next counter whilst meal unchallenged,Negative
964,2024-07-23,1,squash greasy today decided purchase double cheese burger meal going large option oh dear double cheese burger loaded grease squash much resemble single cheese burger take picture next receipt upload another review site customer aware much quality fallen would seem decided quantity quality best policy want decent burger go eastgates clocktower highcross e gate leicester le fb,Negative
965,2024-07-23,1,ratt rat started eating chip,Negative
966,2024-07-22,1,always something missing ringa always something missing ring uber eats refuse refund online service isnat helpful give refund either couple time someoneas left without,Negative
967,2024-07-22,1,poor service nowadays service getting poorer item missing kid became disappointed burger missing way get burger refund thing happened shop londonderry kept asking missing coke item going till time handed,Negative
968,2024-07-22,1,got expired spoilt melon chunk child went drive happy meal melon bag got home realised given u spoilt melon bag used date showed today date melon spoilt absolutely awful service,Negative
969,2024-07-20,1,avoid research negative experience speak avoid unless want receive multiple item missing cold item chance getting refunded via app taking arrive thought would arrive cold discover whole meal missing called restaurant gave uber eats contact number said one able sort said would receive compensation whole iam able retry included service postage cost also think hugely responsible item missing would uber took mcflurry machine faulty topping supposed ice cream foam called uber eats treated compassion ever even spent hard earned money someone without meal told would receive refund item missing wasnat happy outcome iam still missing meal rest ruined tasteless cold received confirmation refund aps uber eats processing doesnat cover cost big mac medium fry missing neither cover missing meal rest cold mcflurry like foam clearly state receipt big mac aps alone getting nowhere uber eats customer service even second phone call apparently donat complaint procedure also asked taking matter submit chargeback bank retain refund iam due service item paid never received also leaving relevant feedback uber eats lack compassion service professionalism never received absolutely shocking company unable rectify simple task last time ever place online isnat resolution thing go wrong isnat first also chance uber eats never,Negative
970,2024-07-18,1,attention concerning trend appears pervading systemic level potentially impacting significant cross section staff restaurant location personal experience reflects disconcertingly high error rate inaccuracy materializing four every ten discrepancy range incomplete fulfillment omission entire menu item including hamburger french fry wrap frequency occurrence necessitates corrective action ensure integrity customer overall efficacy service delivery model,Negative
971,2024-07-20,1,paid delivery paid delivery really uber problem inadequate team put main ingredient bag burger part meal rang uber eats delivered would refund burger alone complete meal going sit hungry eat portion cold fry drink lunch without burger appalling inept service leigh greater manchester,Negative
972,2024-07-20,1,unbelievably disappointed oasis full brim hardly sauce friend caramel frappe friend code didnat work pay full price disappointed since last time came impressed decent however time utterly heartbroken also music atrocious choice fly everywhere,Negative
973,2024-07-19,1,absolutely disgraceful disgusted bya absolutely disgraceful disgusted customer service received uber reasonable aps paid delivery paid tip even though hadnat completed waited almost hr apparently driver black bmw man bike vauxhall corsa driver still called uber even tho mdas app find way going took min pick hold told min away apology cancelled refund take day,Negative
974,2024-07-19,1,avoid silvertown way london silvertown way london avoid cost third time mcdelivery franchise third time missed main item even twice could human error three occasion believe wilful attempt defraud customer despite placed via app diverted uber eats delivery partner overseas scripted call centre best refund amount meal equivalent purchase price obtain replacement reorder delivery service charge telephone number never answered reply branch email uber eats wonat refund missing item today iave two refund probably store incompetence fraud donat,Negative
975,2024-07-19,1,took forever cold forgotten took forever cold forgotten took minute arrive got drink spilt cold double cheeseburger forgotten calling said canat give u new burger refund call back later waited minute issue resolved still,Negative
976,2024-07-19,1,ordering estimated time forum ordering estimated time delivery pay short pay double time deliver sick dishonest system everywhere basically tell anything get money first time,Negative
977,2024-07-19,1,staff suffering heat stroke donnington telford son received delivery find chicken selects box filled nugget requested refund hubby got car got home find chicken select box filled nugget hubby go back whilst others getting replaced husband also heard ask customer wanted ketchup mcflurry customer asked question repeated clearly thinking theyad realise bizarre question instead ketchup question repeated lol dread think given joking aside second time week weave given nugget instead selects clearly ordering system error state selects box deliberate action hoping customer eat nugget,Negative
978,2024-04-26,1,parking charge attempt parking enforcement enforce invalid parking charge private parking enforcement company attempting enforce parking charge daughter evidence car broken carpark physically impossible leave car park,Negative
979,2024-07-19,1,drive thru drive thru q drive thru drive thru drive thru time ten using drive thru airport business park southend airport told park ordering anything unusual standard fare sign greed fulfil every combination backed correct investment inconvenienced alternatively stop using,Negative
980,2024-07-19,1,staff pack refused refund incomplete made via app half arrive staff job happens constantly hard pack seriously even drive get wrong go back hard failed easy job uber eats refusing refund packet lack skill packing burger full chargeback,Negative
981,2024-07-14,1,bought big mac northampton nenea bought big mac northampton nene valley meat burger drive min back min round trip store get replacement first staff look shocked want entire replaced burger apology nothing staff management home fill questionaire receipt bad experience send voucher big mac fry day later try use voucher already redeemed question generic qr code send customer service seriously plummeted,Negative
982,2024-07-18,1,delivery rip delivery app got sent mile away call uber eats say fault read address delivery driver claim tried call total rip took aps pound delivered nothing put daylight robbery,Negative
983,2024-07-14,1,regularly get delivery buta regularly get delivery normally something missing uber eats least give money back thatas price pay sitting door waiting pyjama aware app wonat credit phone get india spoke different people including supervisor basically said tough wanted end call final advice credit take concern swan close took picture plain burger wanted sticker box interested right put shut upstick uber eat,Negative
984,2024-05-31,1,manchester sport city branch review one star branch manchester sport city unlike branch bad customer service awful different company,Negative
985,2024-07-13,1,failed deliver one item failed deliver one item reported within minute receiving delivery told someone looking get back called support line said hour passed refund taken money account without providing good good theft annoyed give one star criminal,Negative
986,2024-07-17,1,second time row appa second time row app let missing item ask refund even quarter amount paid said item shocking experience lost business matter,Negative
987,2024-07-17,1,place terrible place terrible meant fast nothing fast burger look like theyve slapped together clearly see worker careless,Negative
988,2024-07-08,1,parking charge fiasco met ex work colleague metro retail park gateshead store week later received aps parking charge overstaying welcome nice way reward customer ridiculous minute max time park aps total plate cardboard hang head shame rogue,Negative
989,2024-07-15,1,canat deliver delivered three daysa canat deliver delivered three day ago,Negative
990,2024-07-15,1,flat cold refund flat cold took age joke donat waste money,Negative
991,2024-07-15,1,liv parkgate rotherham mcdonals rotherham parkgatedrive manned rudest person meet week sure liv job regular user often treating staff cheeky burger visit last week alone luckily burger king across road great service awful poor show,Negative
992,2024-07-15,1,hste guy much hste guy much breakfast wrap cheese come say cyeese thr front hell slice cheese completely inedible snd everything u covered cheese lot thick,Negative
993,2024-07-12,1,mcargos get bought argo wait long matter store quality changed wait longer still come cold happen stood due quickness another burger chain fall well behind wendy tie bk guy overpriced,Negative
994,2024-07-12,1,absolutely awful firstly went wait hour foodd got drink could mistake get worst disgusting gave u mouldy fry caused oldest sick dc get poisoningdy going going word need get better never going,Negative
995,2024-07-14,1,rock ferry wirral rock ferry wirral two lane serve one waited car served lane obviously location reflects staff never use,Negative
